3781,[A.24],Denegación de servicio,3,9.4.1,Restricción del acceso a la información,31
3781,[A.24],Denegación de servicio,3,16.1.1,Responsabilidades y procedimientos,31
3782,[E.8],Difusión de software dañino,0,5.1.1,Políticas para la seguridad de la información,43
3783,[A.19],Divulgación de información,0,12.4.3,Registros de administración y operación,17
3784,[A.29],Extorsión,0,12.3.1,Copias de seguridad de la información,19
3785,[A.29],Extorsión,3,12.6.2,Restricción en la instalación de software,18
3786,[A.14],Interceptación de información (escucha),1,7.2.3,Proceso disciplinario,25
3787,[A.11],Acceso no autorizado,4,12.4.3,Registros de administración y operación,24
3788,[A.28],Indisponibilidad del personal,3,11.1.6,Áreas de carga y descarga,27
3789,[E.23],Errores de mantenimiento / actualización de equipos (hardware),2,14.2.7,Externalización del desarrollo de software,40
3790,[A.5],Suplantación de la identidad del usuario,3,6.1.1,Roles y responsabilidades en seguridad de la información,39
3791,[A.12],Análisis de tráfico,0,14.2.8,Pruebas funcionales de seguridad de sistemas,18
3791,[A.12],Análisis de tráfico,0,13.1.1,Controles de red,18
3792,[A.25],Robo,0,18.1.4,Protección y privacidad de la información de carácter personal,39
3793,[A.8],Difusión de software dañino,1,10.1.1,Política de uso de los controles criptográficos,42
3794,[A.25],Robo,4,12.6.1,Gestión de las vulnerabilidades técnicas,10
3795,[A.26],Ataque destructivo,0,14.2.4,Restricciones a los cambios en los paquetes de software,9
3796,[A.10],Alteración de secuencia,4,8.2.3,Manipulado de la información,46
3797,[A.12],Análisis de tráfico,3,11.2.7,Reutilización o eliminación segura de equipos,31
3798,[E.1],Errores de los usuarios,0,12.5.1,Instalación del software en explotación,47
3799,[A.11],Acceso no autorizado,4,15.1.1,Política de seguridad de la información en las relaciones con los proveedores,30
3800,[E.18],Destrucción de información,3,16.1.4,Evaluación y decisión sobre los eventos de seguridad de información,25
3800,[E.18],Destrucción de información,3,9.1.1,Política de control de acceso,25
3801,[A.27],Ocupación enemiga,2,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,37
3801,[A.27],Ocupación enemiga,2,11.2.3,Seguridad del cableado,37
3802,[E.15],Alteración accidental de la información,1,6.1.2,Segregación de tareas,4
3803,[A.30],Ingeniería social (picaresca),3,8.3.3,Soportes físicos en tránsito,7
3804,[A.5],Suplantación de la identidad del usuario,1,9.2.3,Gestión de privilegios de acceso,0
3805,[A.11],Acceso no autorizado,3,11.2.6,Seguridad de los equipos fuera de las instalaciones,41
3806,[E.20],Vulnerabilidades de los programas (software),4,11.2.7,Reutilización o eliminación segura de equipos,12
3807,[A.30],Ingeniería social (picaresca),1,18.2.3,Comprobación del cumplimiento técnico,27
3808,[E.19],Fugas de información,1,12.4.4,Sincronización del reloj,43
3809,[E.9],Errores de [re-]encaminamiento,3,14.3.1,Protección de los datos de prueba,13
3810,[A.6],Abuso de privilegios de acceso,2,5.1.2,Revisión de la política de seguridad de la información,30
3811,[A.27],Ocupación enemiga,0,11.1.2,Controles físicos de entrada,23
3812,[A.15],Modificación deliberada de la información,2,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,25
3812,[A.15],Modificación deliberada de la información,2,11.1.4,Protección contra las amenazas externas y ambientales,25
3813,[I.10],Degradación de los soportes de almacenamiento de la información,4,14.2.9,Pruebas de aceptación de sistemas,7
3814,[A.24],Denegación de servicio,0,8.3.3,Soportes físicos en tránsito,3
3815,[I.10],Degradación de los soportes de almacenamiento de la información,4,12.1.1,Documentación de los procedimientos de operación,22
3816,[A.7],Uso no previsto,0,8.3.2,Eliminación de soportes,4
3817,[A.10],Alteración de secuencia,2,12.2.1,Controles contra el código malicioso,37
3818,[A.23],Manipulación de los equipos,2,9.2.1,Registro y baja de usuario,38
3818,[A.23],Manipulación de los equipos,2,8.3.1,Gestión de soportes extraíbles,38
3819,[E.10],Errores de secuencia,2,14.2.8,Pruebas funcionales de seguridad de sistemas,1
3820,[E.7],Deficiencias en la organización,3,7.2.2,Concienciación, educación y capacitación en seguridad de la información,23
3821,[A.13],Repudio,0,6.2.1,Política de dispositivos móviles,3
3822,[A.18],Destrucción de información,2,9.2.2,Provisión de acceso de usuario,5
3823,[E.3],Errores de monitorización (log),2,18.1.4,Protección y privacidad de la información de carácter personal,22
3824,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,14.2.1,Política de desarrollo seguro,35
3825,[A.12],Análisis de tráfico,0,17.1.1,Planificación de la continuidad de la seguridad de la información,29
3826,[A.13],Repudio,0,9.4.2,Procedimientos seguros de inicio de sesión,44
3827,[A.7],Uso no previsto,0,13.1.2,Seguridad de los servicios de red,20
3827,[A.7],Uso no previsto,0,11.1.1,Perímetro de seguridad física,20
3828,[A.12],Análisis de tráfico,1,8.2.3,Manipulado de la información,28
3829,[A.27],Ocupación enemiga,2,14.2.1,Política de desarrollo seguro,27
3830,[A.13],Repudio,2,11.1.4,Protección contra las amenazas externas y ambientales,23
3831,[A.12],Análisis de tráfico,1,8.3.1,Gestión de soportes extraíbles,11
3831,[A.12],Análisis de tráfico,1,9.2.6,Retirada o reasignación de los derechos de acceso,11
3832,[E.15],Alteración accidental de la información,1,15.1.2,Tratamiento de la seguridad en contratos con terceros,26
3833,[A.30],Ingeniería social (picaresca),1,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,33
3833,[A.30],Ingeniería social (picaresca),1,13.2.2,Acuerdos de intercambio de información,33
3834,[E.28],Indisponibilidad del personal,3,15.1.1,Política de seguridad de la información en las relaciones con los proveedores,21
3835,[E.8],Difusión de software dañino,0,11.2.7,Reutilización o eliminación segura de equipos,23
3836,[I.10],Degradación de los soportes de almacenamiento de la información,3,6.2.2,Teletrabajo,2
3837,[A.15],Modificación deliberada de la información,4,14.2.2,Procedimientos de control de cambios en sistemas,42
3838,[A.7],Uso no previsto,3,8.1.4,Devolución de activos,11
3839,[A.23],Manipulación de los equipos,2,9.1.2,Acceso a las redes y a los servicios de red,41
3840,[E.21],Errores de mantenimiento / actualización de programas (software),1,8.3.2,Eliminación de soportes,22
3841,[A.30],Ingeniería social (picaresca),4,7.1.3,Términos y condiciones de contratación,33
3842,[E.18],Destrucción de información,4,11.2.1,Emplazamiento y protección de equipos,35
3843,[E.8],Difusión de software dañino,4,5.1.2,Revisión de la política de seguridad de la información,18
3844,[E.18],Destrucción de información,2,17.1.2,Implementar la continuidad de la seguridad de la información,35
3845,[E.21],Errores de mantenimiento / actualización de programas (software),4,5.1.2,Revisión de la política de seguridad de la información,31
3845,[E.21],Errores de mantenimiento / actualización de programas (software),4,8.2.3,Manipulado de la información,31
3846,[E.8],Difusión de software dañino,2,5.1.1,Políticas para la seguridad de la información,28
3847,[A.28],Indisponibilidad del personal,1,8.2.2,Etiquetado de la información,19
3847,[A.28],Indisponibilidad del personal,1,7.1.2,Términos y condiciones del empleo,19
3848,[A.5],Suplantación de la identidad del usuario,4,12.1.4,Separación de los recursos de desarrollo, prueba y operación,29
3849,[I.10],Degradación de los soportes de almacenamiento de la información,2,12.1.3,Gestión de capacidades,40
3850,[A.28],Indisponibilidad del personal,3,14.2.9,Pruebas de aceptación de sistemas,1
3851,[E.4],Errores de configuración,3,11.1.1,Perímetro de seguridad física,35
3852,[E.28],Indisponibilidad del personal,1,9.4.1,Restricción del acceso a la información,1
3853,[E.20],Vulnerabilidades de los programas (software),4,12.4.3,Registros de administración y operación,29
3853,[E.20],Vulnerabilidades de los programas (software),4,8.1.1,Inventario de activos,29
3854,[A.28],Indisponibilidad del personal,4,8.2.3,Manipulado de la información,34
3855,[A.5],Suplantación de la identidad del usuario,0,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,32
3856,[A.22],Manipulación de programas,4,15.1.2,Tratamiento de la seguridad en contratos con terceros,14
3857,[E.23],Errores de mantenimiento / actualización de equipos (hardware),3,11.2.8,Equipo de usuario desatendido,33
3858,[E.28],Indisponibilidad del personal,1,8.2.1,Clasificación de la información,14
3859,[A.19],Divulgación de información,0,11.2.6,Seguridad de los equipos fuera de las instalaciones,7
3859,[A.19],Divulgación de información,0,18.1.2,Derechos de propiedad intelectual (IPR),7
3860,[E.8],Difusión de software dañino,0,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,1
3861,[A.25],Robo,2,14.1.3,Protección de las transacciones de servicios de aplicaciones,41
3861,[A.25],Robo,2,14.2.4,Restricciones a los cambios en los paquetes de software,41
3862,[E.4],Errores de configuración,1,11.2.8,Equipo de usuario desatendido,13
3863,[A.15],Modificación deliberada de la información,3,18.1.4,Protección y privacidad de la información de carácter personal,47
3864,[A.13],Repudio,0,11.1.2,Controles físicos de entrada,17
3864,[A.13],Repudio,0,8.1.1,Inventario de activos,17
3865,[A.18],Destrucción de información,2,8.1.2,Propiedad de los activos,41
3866,[A.5],Suplantación de la identidad del usuario,4,12.1.3,Gestión de capacidades,8
3866,[A.5],Suplantación de la identidad del usuario,4,11.2.9,Política de puesto de trabajo despejado y pantalla limpia,8
3867,[A.11],Acceso no autorizado,1,11.2.5,Retirada de materiales propiedad de la empresa,40
3867,[A.11],Acceso no autorizado,1,14.2.8,Pruebas funcionales de seguridad de sistemas,40
3868,[A.15],Modificación deliberada de la información,4,9.1.1,Política de control de acceso,21
3868,[A.15],Modificación deliberada de la información,4,9.2.1,Registro y baja de usuario,21
3869,[E.2],Errores del administrador,2,8.1.4,Devolución de activos,35
3870,[E.20],Vulnerabilidades de los programas (software),3,12.4.3,Registros de administración y operación,27
3870,[E.20],Vulnerabilidades de los programas (software),3,13.1.1,Controles de red,27
3871,[E.20],Vulnerabilidades de los programas (software),1,18.2.1,Revisión independiente de la seguridad de la información,0
3871,[E.20],Vulnerabilidades de los programas (software),1,12.6.2,Restricción en la instalación de software,0
3872,[E.15],Alteración accidental de la información,4,13.1.2,Seguridad de los servicios de red,15
3873,[A.22],Manipulación de programas,4,16.1.6,Aprendizaje de los incidentes de seguridad de la información,12
3874,[E.10],Errores de secuencia,4,15.2.1,Control y revisión de la provisión de servicios del proveedor,9
3874,[E.10],Errores de secuencia,4,6.1.3,Contacto con las autoridades,9
3875,[E.8],Difusión de software dañino,3,11.1.1,Perímetro de seguridad física,41
3876,[E.1],Errores de los usuarios,1,8.1.2,Propiedad de los activos,26
3877,[E.7],Deficiencias en la organización,3,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,7
3877,[E.7],Deficiencias en la organización,3,6.2.2,Teletrabajo,7
3878,[A.27],Ocupación enemiga,1,16.1.7,Recopilación de evidencias,42
3879,[A.8],Difusión de software dañino,2,16.1.2,Notificación de los eventos de seguridad de la información,46
3879,[A.8],Difusión de software dañino,2,8.2.1,Clasificación de la información,46
3880,[A.10],Alteración de secuencia,3,13.2.2,Acuerdos de intercambio de información,35
3881,[A.22],Manipulación de programas,4,16.1.3,Notificación de puntos débiles de la seguridad,14
3881,[A.22],Manipulación de programas,4,8.2.2,Etiquetado de la información,14
3882,[A.15],Modificación deliberada de la información,1,7.1.1,Investigación de antecedentes,18
3883,[A.7],Uso no previsto,1,11.2.3,Seguridad del cableado,31
3883,[A.7],Uso no previsto,1,8.1.1,Inventario de activos,31
3884,[A.14],Interceptación de información (escucha),2,9.2.5,Revisión de los derechos de acceso de usuario,3
3885,[A.30],Ingeniería social (picaresca),0,12.1.2,Gestión de cambios,6
3885,[A.30],Ingeniería social (picaresca),0,13.1.1,Controles de red,6
3886,[A.24],Denegación de servicio,2,8.3.1,Gestión de soportes extraíbles,10
3887,[A.15],Modificación deliberada de la información,4,11.1.3,Seguridad de oficinas, despachos y recursos,17
3887,[A.15],Modificación deliberada de la información,4,6.1.5,Seguridad de la información en la gestión de proyectos,17
3888,[A.7],Uso no previsto,4,9.2.4,Gestión de la información secreta de autenticación de los usuarios,2
3889,[E.8],Difusión de software dañino,1,9.1.1,Política de control de acceso,2
3890,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,15.1.2,Tratamiento de la seguridad en contratos con terceros,21
3890,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,14.3.1,Protección de los datos de prueba,21
3891,[A.25],Robo,1,9.4.1,Restricción del acceso a la información,4
3891,[A.25],Robo,1,11.1.3,Seguridad de oficinas, despachos y recursos,4
3892,[E.21],Errores de mantenimiento / actualización de programas (software),1,12.1.4,Separación de los recursos de desarrollo, prueba y operación,36
3893,[A.5],Suplantación de la identidad del usuario,2,9.2.6,Retirada o reasignación de los derechos de acceso,8
